,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_momentum,param_n_iter_no_change,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1304,0.08364953994750976,0.00287684547894376,0.004276418685913086,0.0006090533076307615,tanh,"(9,)",0.7,5000,0.4,100,sgd,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.1}",0.95,0.9,0.925,1.0,1.0,0.9550000000000001,0.039999999999999994,391
1305,0.12117538452148438,0.009506574565205409,0.004145240783691407,0.001168770271833403,tanh,"(9,)",0.7,5000,0.4,100,sgd,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.01}",0.95,0.95,0.95,1.0,0.975,0.9649999999999999,0.020000000000000018,321
1306,0.18758115768432618,0.01150974113546139,0.00435943603515625,0.0017245825501023878,tanh,"(9,)",0.7,5000,0.4,100,sgd,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.001}",0.975,0.95,0.975,1.0,0.975,0.975,0.01581138830084191,147
1307,0.40119595527648927,0.015162401022092417,0.006194067001342773,0.003667104474091152,tanh,"(9,)",0.7,5000,0.4,100,sgd,0.0001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.0001}",0.975,0.95,0.925,1.0,1.0,0.97,0.029154759474226494,233
1308,0.10845694541931153,0.00954000523757748,0.0035978317260742187,0.00022687401872041753,tanh,"(9,)",0.7,5000,0.4,100,adam,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.1}",0.575,0.675,0.95,0.975,0.7,0.775,0.15890248582070704,943
1309,0.11726884841918946,0.007881937939935376,0.0035656452178955077,0.00018280276221628003,tanh,"(9,)",0.7,5000,0.4,100,adam,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.01}",0.9,0.0,0.95,0.95,0.95,0.75,0.37549966711037175,979
1310,0.2648078441619873,0.05332676447601764,0.003654289245605469,0.00020670070763923633,tanh,"(9,)",0.7,5000,0.4,100,adam,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.001}",0.95,0.925,0.925,1.0,1.0,0.96,0.03391164991562633,354
1311,0.39634127616882325,0.16164410391020384,0.0035727977752685546,6.361472357345204e-05,tanh,"(9,)",0.7,5000,0.4,100,adam,0.0001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.0001}",0.975,0.325,0.95,0.65,0.95,0.7699999999999999,0.2526855753698655,956
1312,0.08598442077636718,0.0032001884753708977,0.003565406799316406,7.59810648214038e-05,tanh,"(9,)",0.7,5000,0.7,100,sgd,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.1}",0.95,0.975,0.975,0.925,0.975,0.96,0.01999999999999998,354
1313,0.1015967845916748,0.005604252269945582,0.0034568309783935547,2.312979725268643e-05,tanh,"(9,)",0.7,5000,0.7,100,sgd,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.01}",0.95,0.975,0.975,1.0,0.975,0.975,0.01581138830084191,147
