1,3.6460206734942475
2,4.057692476274988
3,2.927598005821028
4,2.4961307072803565
5,2.541906709017257
6,2.4669618337619394
7,2.33876133285901
8,2.2082918500605193
9,2.077491795195558
10,1.968616100282752
11,1.9075711697951683
12,1.8625910621458202
13,1.8264194803846947
14,1.806620536299871
15,1.8036285546210369
16,1.7967323951642873
17,1.7711867077238315
18,1.7358498162825422
19,1.7026691028296694
20,1.6709686919961002
21,1.6348164331042705
22,1.5917006649407086
23,1.5333142728059332
24,1.4439737219243092
25,1.3182990377815125
26,1.209208959928982
27,1.1441707502940859
28,1.0861017375717705
29,1.013837090898333
30,0.9439202007010996
31,0.8965431395357029
32,0.873745175625797
33,0.8574436746829861
34,0.8273151388717133
35,0.7824376417681088
36,0.7387733317578025
37,0.7052798915682768
38,0.6774597509711291
39,0.6490385732272027
40,0.6184691939787905
41,0.5880140553862278
42,0.5642097559687357
43,0.5318926139784946
44,0.5037582265536968
45,0.4920310886776005
46,0.47508192377240444
47,0.44908923840550696
48,0.42292320462197275
49,0.404486727737517
50,0.39517347936379543
51,0.3832698910541833
52,0.3634223651332952
53,0.3442364853722664
54,0.32598245053255753
55,0.3066312215546465
56,0.2862029124175066
57,0.267700834733165
58,0.2504506613155545
59,0.23261795291584556
60,0.2184953923800469
61,0.21059784652578104
62,0.20613447552998945
63,0.20175133240537768
64,0.19698850267942433
65,0.19242122330472267
66,0.18806859403695186
67,0.18356658738727405
68,0.17864778368852977
69,0.17356001362751972
70,0.16881132920515646
71,0.16466606625725747
72,0.1610287055234484
73,0.15757357136247693
74,0.15382333700862214
75,0.1490168316783113
76,0.14154263591265145
77,0.12812803832955616
78,0.11099274126781956
79,0.10398764878943043
80,0.09896412206630964
81,0.09253799960592415
82,0.0873776480176555
83,0.08478138723157878
84,0.08370353410117919
85,0.08202795421838509
86,0.07936265637303627
87,0.07678148676944743
88,0.07480965178966223
89,0.07351108544664434
90,0.07278828231793999
91,0.07208789368641672
92,0.07065882846586609
93,0.0688053830534657
94,0.06726974282307484
95,0.06614601906100623
96,0.0651025304541711
97,0.0638458619709322
98,0.06241574945343752
99,0.06105705101573111
100,0.05992150292505886
101,0.05899676898403825
102,0.058189187525045635
103,0.057407928732970924
104,0.056611367214679784
105,0.055807303409885795
106,0.05502387049035176
107,0.05428400300588996
108,0.053596849134092385
109,0.052959690563510416
110,0.05236234339317515
111,0.051791022579388606
112,0.0512316674262398
113,0.05067309751447098
114,0.05010950094609055
115,0.049541184057489716
116,0.04897314002257202
117,0.04841227985846715
118,0.04786478926436926
119,0.047334574811520126
120,0.04682288094312357
121,0.04632868468450082
122,0.045849488875907424
123,0.045382282810756014
124,0.04492447159204395
125,0.044474532989493686
126,0.04403220683245666
127,0.04359820661753022
128,0.0431736462021256
129,0.04275945229333797
130,0.042355963324740606
131,0.041962785155525796
132,0.04157887486410635
133,0.041202783577248735
134,0.04083298467099153
135,0.04046821278104588
136,0.04010773028359214
137,0.039751436964118245
138,0.03939977302866483
139,0.0390534425052563
140,0.038713067912555216
141,0.03837892074237817
142,0.03805082908627351
143,0.03772827275619468
144,0.037410593941238246
145,0.03709721660210385
146,0.036787785009683265
147,0.03648218307098747
148,0.03618045542521155
149,0.035882692002170084
150,0.03558894001749617
151,0.03529917186001093
152,0.03501329162371214
153,0.03473114387732557
154,0.03445250753735958
155,0.03417708980829482
156,0.03390454500574975
157,0.03363452290446137
158,0.03336672373311847
159,0.033100927884278035
160,0.032836984023336895
161,0.03257476616322342
162,0.03231412887791476
163,0.032054887805577754
164,0.03179683235235573
165,0.031539754967134716
166,0.03128347398771583
167,0.031027838676314323
168,0.030772722621190764
169,0.030518018934142944
170,0.030263643819909255
171,0.03000954376622611
172,0.029755697057157766
173,0.029502105308856365
174,0.029248779417424643
